nickname,userProvince,userLevelName,userClientShow,isMobile,score,creationTime,referenceTime,days,referenceId,content
j***e,北京,金牌会员,来自京东Android客户端,TRUE,1,2016/12/2 0:25,2016/11/25 23:19,7,1665416,什么狗屁京东狗屁海尔，还她妈质量第一，你妹啊，上周日到的货，一共洗了三次衣服，第三次就发生代码为FC的通信故障，半夜打海尔售后，老提醒坐席繁忙，把老子衣服都锁里面了，这她妈什么事啊，我要退货，建议大家别买了！
灵***9,广东,金牌会员,来自京东iPhone客户端,TRUE,5,2016/12/2 0:17,2016/11/11 12:48,21,1665416,关注了很长时间，由于种种原因未能开始用上，但相信质量是杠杠滴
z***6,广东,钻石会员,来自京东iPhone客户端,TRUE,5,2016/12/1 23:42,2016/11/11 1:01,20,1665416,还没使用，双11买的，非常优惠
X***M,,金牌会员,来自微信购物,FALSE,5,2016/12/1 23:16,2016/11/10 15:34,21,1665416,物流很快。已经安装好。就是还没有使用
j***4,,钻石会员,来自京东iPhone客户端,TRUE,4,2016/12/1 23:01,2016/11/10 0:06,21,1665416,还没有使用！不知道具体情况！
j***8,,银牌会员,来自微信购物,FALSE,4,2016/12/1 22:09,2016/11/11 23:10,20,1665416,东东好用.服务好.
g***F,,银牌会员,来自京东Android客户端,TRUE,5,2016/12/1 22:03,2016/11/10 22:32,21,1665416,很满意，好用，超静音的，送货大哥给背上三楼，很感谢，幸辛苦了！安装也及时，这就是品牌的力量。
C***7,河北,金牌会员,来自京东Android客户端,TRUE,1,2016/12/1 20:53,2016/11/11 11:48,20,1665416,质量实在不咋地，洗个衣服比拖拉机噪音还大，烘干最短也要两个小时，调换了一台打开外包装一看门都要掉，送货的自己就说你别签收了这台机子不行，这还是我们心目中的海尔吗！双十一买的到现在都用不上，客服还要我在换一台在不行就退货，我真是无语了！
段***鹏,河北,钻石会员,来自京东Android客户端,TRUE,5,2016/12/1 20:05,2016/11/10 13:08,21,1665416,用起来挺好的，支持海尔，支持京东
梦***熊,,银牌会员,,FALSE,5,2016/12/1 19:55,2016/11/11 0:13,20,1665416,双十一买的，第二天商家就打电话给我了，当时有事在外地，第二天回来的时候再联系，商家送货差不多一个星期，双十一大概也可理解。。就是200话费券没有了，之前上面并没有标注时间，只能协商解决了，还有快递帮送货装好后，试了一下水管通没有，没有检查仔细，等快递走了，自己才发现洗衣机下面很多水，拖地拖了好久。希望下次负责给客户安装的师傅能够认真一点。总体好评，海尔的质量应该是不错的。
j***h,,银牌会员,来自京东iPhone客户端,TRUE,5,2016/12/1 19:41,2016/11/1 20:48,30,1665416,洗衣机超赞，是我喜欢的，送货也快，听妹子说师傅的服务也是很赞。辛苦师傅了。
j***d,,银牌会员,来自手机QQ购物,FALSE,5,2016/12/1 19:06,2016/11/10 14:42,21,1665416,用了半个月没什么问题还可以，就是单烘时间有点长
c***9,北京,PLUS会员,来自京东iPhone客户端,TRUE,5,2016/12/1 18:55,2016/9/23 1:31,69,1665416,好用，还带烘干功能，总体来说很满意。上图
j***2,,金牌会员,来自京东iPhone客户端,TRUE,5,2016/12/1 18:16,2016/11/25 7:32,6,1665416,买家电还是得上京东，靠谱，快速！
n***e,,钻石会员,来自京东Android客户端,TRUE,5,2016/12/1 17:30,2016/11/11 12:37,20,1665416,让邻居代收的，前几天去新家看了下，挺不错的，海尔的售后应该也还行，就是够重，我自己弄不动
y***i,江苏,钻石会员,来自京东Android客户端,TRUE,5,2016/12/1 17:28,2016/11/1 0:09,30,1665416,海尔的产品质量一流，相信海尔品牌。
j***r,四川,金牌会员,来自京东Android客户端,TRUE,5,2016/12/1 17:25,2016/11/29 16:31,2,1665416,第一台到了就是坏的，换货局然用了一个月
h***a,,钻石会员,来自京东Android客户端,TRUE,5,2016/12/1 17:20,2016/8/29 19:30,94,1665416,买了两台，好好用，大品牌
xbWcHzcGtliR,,金牌会员,来自京东iPhone客户端,TRUE,5,2016/12/1 16:26,2016/11/11 16:58,20,1665416,爸妈很满意，很好
r***m,北京,钻石会员,来自京东iPhone客户端,TRUE,5,2016/12/1 16:17,2016/11/10 23:19,21,1665416,海尔装机调试人员素质极差，都装歪了也不再来维修
雨***多,,金牌会员,来自京东iPhone客户端,TRUE,5,2016/12/1 16:13,2016/11/11 18:30,20,1665416,师傅很热心，仔细安装并且交代注意事项，有问题随时联系，就是发货时间太久了，双十一定的才送来。
j***w,四川,钻石会员,来自京东Android客户端,TRUE,5,2016/12/1 15:45,2016/10/1 0:05,61,1665416,很不错的洗衣机，大牌，你值得拥有。
j***l,广东,钻石会员,来自京东iPhone客户端,TRUE,5,2016/12/1 15:29,2016/11/11 17:14,20,1665416,还没用，到时再追加评论。
j***翔,安徽,钻石会员,,FALSE,5,2016/12/1 15:16,2016/11/25 0:53,6,1665416,一开始就确定了选择海尔，也非常信赖京东自营产品，想着偶尔也许用得上的功能，再适逢双十一大促，几相结合，接凑成了此一下单。送货之前进行了确认，一切都比较顺利。正好之前海尔的售后给单位空调做保养，所以知道售后可靠。机器噪音在可以接受的范围内，总体来说，确实靠谱，没有选错哈
没***诺,,钻石会员,来自京东iPhone客户端,TRUE,5,2016/12/1 14:59,2016/11/12 22:33,19,1665416,安装师傅服务很到位，非常满意。
w***1,,银牌会员,,FALSE,5,2016/12/1 14:23,2016/11/11 0:16,20,1665416,到货很快 很不错
j***技,,PLUS会员,来自京东Android客户端,TRUE,5,2016/12/1 14:22,2016/11/10 0:07,21,1665416,好用，没问题，我认真选的
雨***y,,金牌会员,,FALSE,5,2016/12/1 13:56,2016/11/11 0:32,20,1665416,很给力，很喜欢哦，很漂亮，家人都很喜欢，开心
M***9,,银牌会员,来自京东Android客户端,TRUE,3,2016/12/1 13:48,2016/11/11 22:51,20,1665416,双十一买的，月底才收到货，这些我都觉得还可以接受。就是物流太让人郁闷，送货过来还没有POS机，机器也没安装，很郁闷
j***k,,金牌会员,,FALSE,1,2016/12/1 12:44,2016/11/11 1:59,20,1665416,双十一买的到现在也没有人联系安装，货到当天联系过N次客服要求售后，叫个售后吧还得求爷爷告奶奶的，真心受不了。这款就是专门搞促销用的，有种上当受骗的感觉，以后不会在京东购物了
j***a,北京,金牌会员,来自京东iPhone客户端,TRUE,2,2016/12/1 12:21,2016/11/28 1:17,3,1665416,声音大！下水管不够长！
j***0,湖北,金牌会员,来自京东iPhone客户端,TRUE,1,2016/12/1 11:35,2016/11/11 0:13,20,1665416,"双十一买的 26号才送货  联系客服要求24号送货   商品还没出库线上客服直接给了个错误的配送人电话 根本打不通 再次联系客服让打京东客服电话，结果电话又是错的；
1.送货实效。双十一买 26号送货  我服
2.在线客服0219 商品没出库就给错误的配送员电话  告知后再次给错误的京东客服电话；
3.电话客服  官方客服电话投诉后 没给处理结果 无最终处理反馈电话 ；"
j***2,广东,金牌会员,,FALSE,5,2016/12/1 11:31,2016/11/11 17:59,20,1665416,还没真正使用，支持海尔
c***1,,金牌会员,,FALSE,5,2016/12/1 11:31,2016/11/11 1:48,20,1665416,双11买的，价格超级给力，，送货上门，专业人士上门安装，服务非常到位，洗衣机功能非常齐全，可以满足多种需要，烘干的衣服穿起来非常舒服，容量也很大，洗衣服超级快，非常赞
j***k,,金牌会员,来自京东Android客户端,TRUE,5,2016/12/1 10:19,2016/11/11 11:48,20,1665416,很好，看起来很上档次，安装师傅也很负责的讲解怎么使用，客服也很耐心，不亏为大品牌，产品和服务都很棒！
8***9,河南,金牌会员,来自京东Android客户端,TRUE,5,2016/12/1 9:14,2016/11/1 8:26,30,1665416,还可以，不过刚开始忘了打售后电话安装了
贼***爱,广西,银牌会员,来自京东iPhone客户端,TRUE,5,2016/12/1 8:47,2016/11/28 6:26,3,1665416,还错，声明不算大，洗得挺干净的，之前买三洋洗衣机都洗不干净衣服，海尔的洗得很干净，送货师傅非常尽责
张***哥,北京,金牌会员,来自微信购物,FALSE,5,2016/12/1 8:42,2016/11/11 20:30,20,1665416,装修囤货中，看着还不错，用后来评价
李***8,广东,金牌会员,来自微信购物,FALSE,3,2016/12/1 8:32,2016/11/11 0:33,20,1665416,一般般没售后跟琮询问
j***u,,钻石会员,来自京东iPhone客户端,TRUE,5,2016/12/1 6:33,2016/11/1 0:00,30,1665416,好
O***O,四川,钻石会员,来自京东Android客户端,TRUE,4,2016/12/1 0:39,2016/9/20 0:06,72,1665416,送货很及时，下雨天包装外壳有点湿可以接受，拆开后没有问题，但是预约海尔公司的安装师傅过来就有点不愉快了，安的时候一直推底座，不买还用话来怼我，海尔一个老品牌，希望加强终端管理。洗衣机用了一个月没毛病，质检还是过关的。没时间上图，可以追评再上图
C***1,广东,金牌会员,来自京东Android客户端,TRUE,5,2016/12/1 0:07,2016/11/1 17:36,30,1665416,不错，好用一直买买买
z***8,,钻石会员,来自京东Android客户端,TRUE,5,2016/11/30 23:49,2016/11/11 9:22,19,1665416,还没用  先好评   阿啊啊啊啊啊
j***3,,金牌会员,来自京东Android客户端,TRUE,5,2016/11/30 23:39,2016/9/16 16:12,75,1665416,还不错
j***e,上海,金牌会员,来自京东iPhone客户端,TRUE,3,2016/11/30 23:39,2016/11/25 0:19,5,1665416,功能基本满意，但2套薄内衣烘干居然也要2小时，1小时洗烘根本不可能
胡***海,湖北,PLUS会员,,FALSE,5,2016/11/30 22:57,2016/11/10 22:00,20,1665416,"东海买的，下单找东海，下单找东海，下单找东海。。。。。。。。。
东海买的，下单找东海，下单找东海，下单找东海。。。。。。。。。"
j***2,,PLUS会员,来自京东Android客户端,TRUE,5,2016/11/30 22:16,2016/11/10 9:58,20,1665416,双十一买的，因房子装修一直未让送货，今天送来了，很是喜欢，只不过还未安装，感觉性价比很高。
S***C,,金牌会员,来自京东Android客户端,TRUE,5,2016/11/30 21:55,2016/10/17 0:09,44,1665416,商品不错，真心喜欢海尔产品，我家的电器都买海尔的!
j***i,福建,银牌会员,来自京东iPhone客户端,TRUE,5,2016/11/30 21:38,2016/11/28 0:14,2,1665416,物流配送速度快，安装也快，总体满意
柳***大,江苏,钻石会员,来自京东Android客户端,TRUE,5,2016/11/30 21:25,2016/11/10 15:17,20,1665416,没用
j***阳,北京,PLUS会员,来自京东Android客户端,TRUE,5,2016/11/30 21:11,2016/11/11 1:01,19,1665416,海尔（Haier）EG8012HB86S 8公斤洗烘一体变频滚筒洗衣机  免熨烫烘干 3年质保。实惠，支持国产品牌
爱***码,江苏,金牌会员,来自京东iPhone客户端,TRUE,5,2016/11/30 20:47,2016/10/23 20:45,38,1665416,到货速度快，做工精细，包装完好，洗衣机声音较响，转动不平稳！
y***2,,金牌会员,来自京东Android客户端,TRUE,5,2016/11/30 20:29,2016/11/1 0:38,29,1665416,海尔品牌没得说，都挺好的。
j***x,,银牌会员,来自京东Android客户端,TRUE,5,2016/11/30 20:24,2016/11/11 17:41,19,1665416,服务不错，功能齐全，这个价很值了！
j***e,,金牌会员,来自京东Android客户端,TRUE,5,2016/11/30 19:45,2016/11/11 15:16,19,1665416,不错
l***o,宁夏,钻石会员,来自京东Android客户端,TRUE,5,2016/11/30 19:20,2016/11/28 0:16,2,1665416,家里位置预留的刚刚好，不错~洗的时候很安静，就是脱水时吵点~把衬衣神马的全部洗了一遍
j***g,,银牌会员,来自京东Android客户端,TRUE,5,2016/11/30 19:16,2016/11/10 10:01,20,1665416,我还是第一次在网上买家电，这次的洗衣机很满意，双十一买的很实惠。
j***0,上海,钻石会员,来自京东iPhone客户端,TRUE,5,2016/11/30 19:13,2016/11/10 22:24,20,1665416,双11抢的，价格很不错，新家还在装修，还没拆开用，但海尔的东西应该是可以的。
紫***瑛,上海,金牌会员,来自京东iPhone客户端,TRUE,5,2016/11/30 18:42,2016/11/11 19:01,19,1665416,双十一预约订购的，价格很实惠。中间送货有点问题晚了点，最终满意解决了。
j***j,河北,金牌会员,来自京东Android客户端,TRUE,5,2016/11/30 18:29,2016/11/28 9:43,2,1665416,洗衣机看着很高大上，还没有试用，快递人员服务也很到位，第二次在京东买大件，很满意！
j***j,,银牌会员,,FALSE,5,2016/11/30 18:14,2016/11/11 10:30,19,1665416,0
j***i,,银牌会员,来自京东iPhone客户端,TRUE,5,2016/11/30 17:51,2016/11/11 16:34,19,1665416,洗衣机声音很小，洗的也很干净，功能也多，不错值得购买！
j***j,,银牌会员,,FALSE,5,2016/11/30 17:33,2016/11/11 0:46,19,1665416,送货速度是出乎我的意料。
韩***5,,PLUS会员,,FALSE,5,2016/11/30 17:30,2016/11/11 10:21,19,1665416,京东服务很好，第一次到货后，洗涤剤的盒有些磨损，但是京东及海尔售后及时解决了，服务态度很好。
f***2,广东,钻石会员,来自京东iPhone客户端,TRUE,5,2016/11/30 17:15,2016/11/28 13:48,2,1665416,送货速度挺快的，而且安装人员很有力气，产品很好
大***跑,安徽,金牌会员,来自京东Android客户端,TRUE,5,2016/11/30 16:09,2016/11/10 0:31,20,1665416,有图有真相，nai茶妹她老公说要送我2000豆子
l***4,吉林,钻石会员,来自京东Android客户端,TRUE,5,2016/11/30 15:13,2016/9/27 19:07,64,1665416,"挺·好！
送货快，包装好。"
弓***日,山西,钻石会员,来自京东Android客户端,TRUE,5,2016/11/30 15:01,2016/11/11 19:25,19,1665416,不错挺便宜
l***2,浙江,银牌会员,来自京东Android客户端,TRUE,5,2016/11/30 14:10,2016/11/11 14:08,19,1665416,试了一下烘干功能，挺不错的，拿出来就能穿了，很好很实用！
z***i,上海,钻石会员,,FALSE,5,2016/11/30 13:22,2016/11/5 21:25,25,1665416,11月5日2799元购买后，第二天就送货到正在装修的新居，因装修正在进行中且洗衣机柜购买后未到，故没有让师傅立即安装。前天晚上拨打4006999999要求安装，昨天下午师傅就上门了，不一会儿就安装调试好，并教我们如何操作。随便还帮我们将一台11.11购买的统帅冰箱安装调试到位。对海尔的产品和师傅的服务都很满意。
j***s,云南,金牌会员,来自京东iPhone客户端,TRUE,5,2016/11/30 13:04,2016/9/23 7:30,68,1665416,好评，用了一段时间，在来评的，挺方便的
j***e,福建,银牌会员,来自京东iPhone客户端,TRUE,5,2016/11/30 12:18,2016/11/11 22:41,19,1665416,太好用了，下雨天也可以洗被套
离***光,湖北,钻石会员,来自京东iPhone客户端,TRUE,5,2016/11/30 12:02,2016/11/28 0:08,2,1665416,不知道是不是水货，感觉京东在炒作，性价比超高
j***b,,PLUS会员,来自京东Android客户端,TRUE,5,2016/11/30 11:22,2016/11/25 9:53,5,1665416,物流快，服务好，洗衣机放进去也是刚刚好，带烘干，也是方便&hellip;&hellip;
y***7,安徽,金牌会员,来自京东iPhone客户端,TRUE,5,2016/11/30 11:15,2016/11/10 0:11,20,1665416,还不错，给爸妈买的，爸爸妈妈很满意呢
k***8,辽宁,金牌会员,来自京东Android客户端,TRUE,5,2016/11/30 10:53,2016/11/11 2:50,19,1665416,收到装修还没用。到时再来评价。
j***g,,金牌会员,来自京东iPhone客户端,TRUE,5,2016/11/30 10:51,2016/11/11 9:11,19,1665416,好
小***7,浙江,银牌会员,,FALSE,5,2016/11/30 10:42,2016/10/27 16:24,34,1665416,非常好，洗得很干净
平***友,,银牌会员,来自京东iPhone客户端,TRUE,5,2016/11/30 10:22,2016/11/25 0:03,5,1665416,洗衣机真的很好，送货的师傅也很贴心，就是烘干的时间有点长。
